"date","bea_ea_code","bea_ea_name","gdp2018","cases","deaths","pop10"
2020-03-25,169,"Tucson, AZ",51702867,52,0,1159029
2020-03-25,170,"Tulsa-Bartlesville, OK",68500804,53,2,1062640
2020-03-25,171,"Tupelo, MS",17907667,64,1,464708
2020-03-25,172,"Twin Falls, ID",6737408,54,0,121558
2020-03-25,173,"Virginia Beach-Norfolk-Newport News, VA-NC",87589701,48,1,1431563
2020-03-25,174,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",633574381,741,7,7221426
2020-03-25,175,"Waterloo-Cedar Falls, IA",9507241,6,0,172928
2020-03-25,176,"Wausau-Merrill, WI",13601433,3,0,223826
2020-03-25,177,"Wenatchee, WA",14934865,41,1,259852
2020-03-25,178,"Wichita Falls, TX",5975675,6,0,131500
2020-03-25,179,"Wichita-Winfield, KS",40955337,22,0,709166
2020-03-26,1,"Aberdeen, SD",2258168,2,0,36531
2020-03-26,3,"Albany, GA",19026030,261,10,482428
2020-03-26,4,"Albany-Schenectady-Amsterdam, NY",84205194,456,2,1390886
2020-03-26,5,"Albuquerque, NM",42296350,68,0,839204
2020-03-26,6,"Alpena, MI",4667312,14,0,107256
2020-03-26,7,"Amarillo, TX",13690180,12,1,198935
2020-03-26,8,"Anchorage, AK",37827382,69,0,578554
2020-03-26,9,"Appleton-Oshkosh-Neenah, WI",42263968,15,0,640667
2020-03-26,10,"Asheville-Brevard, NC",21388525,24,0,429227
2020-03-26,11,"Atlanta-Sandy Springs-Gainesville, GA-AL",483760909,1139,22,6925188
2020-03-26,12,"Augusta-Richmond County, GA-SC",28197070,33,0,564873
2020-03-26,13,"Austin-Round Rock, TX",149122499,181,0,1775528
2020-03-26,14,"Bangor, ME",6785566,5,0,153923
2020-03-26,15,"Baton Rouge-Pierre Part, LA",55404653,250,8,808955
2020-03-26,16,"Beaumont-Port Arthur, TX",30681165,10,0,388745
2020-03-26,17,"Bend-Prineville, OR",9326898,15,0,157733
2020-03-26,18,"Billings, MT",13108314,21,0,220530
2020-03-26,19,"Birmingham-Hoover-Cullman, AL",86981483,299,0,1660075
2020-03-26,20,"Bismarck, ND",11265259,38,0,139323
2020-03-26,21,"Boise City-Nampa, ID",34744255,78,1,613773
2020-03-26,22,"Boston-Worcester-Manchester, MA-NH",679605300,2250,18,8251211
2020-03-26,23,"Buffalo-Niagara-Cattaraugus, NY",76640737,152,2,1336817
2020-03-26,24,"Burlington-South Burlington, VT",22453699,107,6,383579
2020-03-26,25,"Cape Girardeau-Jackson, MO-IL",8237610,14,0,182432
2020-03-26,26,"Casper, WY",21759669,36,0,261430
2020-03-26,27,"Cedar Rapids, IA",32183162,81,0,451132
2020-03-26,28,"Champaign-Urbana, IL",13136384,10,0,232109
2020-03-26,29,"Charleston, WV",29394075,31,0,611687
2020-03-26,30,"Charleston-North Charleston, SC",43741943,73,1,703499
2020-03-26,31,"Charlotte-Gastonia-Salisbury, NC-SC",193039344,292,1,2795704
2020-03-26,32,"Chicago-Naperville-Michigan City, IL-IN-WI",723329716,2523,25,10167628
2020-03-26,33,"Cincinnati-Middletown-Wilmington, OH-KY-IN",141272375,136,1,2070290
2020-03-26,34,"Clarksburg, WV+Morgantown, WV",15369423,32,0,279480
2020-03-26,35,"Cleveland-Akron-Elyria, OH",244620245,521,8,4525178
2020-03-26,36,"Colorado Springs, CO",39879617,146,8,700707
2020-03-26,37,"Columbia, MO",19808672,41,1,391961
2020-03-26,38,"Columbia-Newberry, SC",53334335,179,5,1059254
2020-03-26,39,"Columbus-Auburn-Opelika, GA-AL",20218796,55,0,415103
2020-03-26,40,"Columbus-Marion-Chillicothe, OH",148123863,160,3,2250009
2020-03-26,41,"Corpus Christi-Kingsville, TX",34878957,25,0,655331
2020-03-26,42,"Dallas-Fort Worth, TX",552382111,622,11,7212189
2020-03-26,43,"Davenport-Moline-Rock Island, IA-IL",23239226,12,0,371268
2020-03-26,44,"Dayton-Springfield-Greenville, OH",53802813,43,2,1071435
2020-03-26,45,"Denver-Aurora-Boulder, CO",318327801,1186,15,4042330
2020-03-26,46,"Des Moines-Newton-Pella, IA",61675203,49,0,805456
2020-03-26,47,"Detroit-Warren-Flint, MI",376665235,2736,60,6725291
2020-03-26,48,"Dothan-Enterprise-Ozark, AL",4923509,3,0,101547
2020-03-26,49,"Dover, DE",36034903,63,1,581665
2020-03-26,50,"Duluth, MN-WI",13758014,9,0,244385
2020-03-26,51,"El Paso, TX",39928758,41,0,1009880
2020-03-26,52,"Erie, PA",17525966,6,0,411146
2020-03-26,53,"Eugene-Springfield, OR",33362914,18,1,745301
2020-03-26,54,"Evansville, IN-KY",32441003,36,0,590647
2020-03-26,55,"Fargo-Wahpeton, ND-MN",15259156,14,0,218696
2020-03-26,56,"Farmington, NM",9429972,20,0,182221
2020-03-26,57,"Fayetteville-Springdale-Rogers, AR-MO",27182920,39,0,511657
2020-03-26,58,"Flagstaff, AZ",7718197,28,2,134421
2020-03-26,59,"Fort Smith, AR-OK",9183206,5,0,230083
2020-03-26,60,"Fort Wayne-Huntington-Auburn, IN",33867677,26,1,577172
2020-03-26,61,"Fresno-Madera, CA",73748305,54,0,1523494
2020-03-26,62,"Gainesville, FL",17187137,57,0,343387
2020-03-26,63,"Grand Forks, ND-MN",1084094,4,0,22570
2020-03-26,64,"Grand Rapids-Muskegon-Holland, MI",101889500,91,2,1917002
2020-03-26,65,"Great Falls, MT",5271375,7,0,102747
2020-03-26,66,"Greensboro-Winston-Salem-High Point, NC",78550801,55,0,1363875
2020-03-26,67,"Greenville, NC",29830559,25,0,623148
2020-03-26,68,"Greenville-Spartanburg-Anderson, SC",65376017,96,0,1240194
2020-03-26,69,"Gulfport-Biloxi-Pascagoula, MS",19421443,54,1,393280
2020-03-26,70,"Harrisburg-Carlisle-Lebanon, PA",111377692,90,0,1919207
2020-03-26,72,"Hartford-West Hartford-Willimantic, CT",158689616,293,9,2297806
2020-03-26,73,"Helena, MT",11740057,54,0,213708
2020-03-26,74,"Honolulu, HI",83038034,87,0,1205377
2020-03-26,75,"Houston-Baytown-Huntsville, TX",518268187,442,3,6598589
2020-03-26,76,"Huntsville-Decatur, AL",51674814,94,3,1105409
2020-03-26,77,"Idaho Falls-Blackfoot, ID",6990165,9,0,209732
2020-03-26,78,"Indianapolis-Anderson-Columbus, IN",196778499,496,13,3016658
2020-03-26,79,"Jacksonville, FL",95601323,175,8,1666494
2020-03-26,80,"Jackson-Yazoo City, MS",56227626,229,3,1416119
2020-03-26,81,"Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA",21679442,27,0,511630
2020-03-26,82,"Jonesboro, AR",8910221,17,0,248749
2020-03-26,83,"Joplin, MO",12342906,14,0,303097
2020-03-26,84,"Kansas City-Overland Park-Kansas City, MO-KS",141113905,189,4,2207930
2020-03-26,85,"Kearney, NE",13083789,10,0,212300
2020-03-26,86,"Kennewick-Richland-Pasco, WA",29689476,91,6,559430
2020-03-26,87,"Killeen-Temple-Fort Hood, TX",34143871,51,1,661779
2020-03-26,88,"Knoxville-Sevierville-La Follette, TN",55572948,59,0,1112280
2020-03-26,89,"La Crosse, WI-MN",9818333,13,0,159311
2020-03-26,90,"Lafayette-Acadiana, LA",37304539,86,1,849653
2020-03-26,91,"Lake Charles-Jennings, LA",20468226,26,1,338114
2020-03-26,92,"Las Vegas-Paradise-Pahrump, NV",137563388,361,10,2379679
2020-03-26,93,"Lewiston, ID-WA",2694267,5,0,55532
2020-03-26,94,"Lexington-Fayette-Frankfort-Richmond, KY",43386697,85,2,861602
2020-03-26,95,"Lincoln, NE",19442761,4,0,292655
2020-03-26,96,"Little Rock-North Little Rock-Pine Bluff, AR",62838971,279,3,1330392
2020-03-26,97,"Los Angeles-Long Beach-Riverside, CA",1412565611,1845,34,19833685
2020-03-26,98,"Louisville-Elizabethtown-Scottsburg, KY-IN",76173416,89,4,1269816
2020-03-26,99,"Lubbock-Levelland, TX",20418688,29,0,368216
2020-03-26,100,"Macon-Warner Robins-Fort Valley, GA",25679691,45,0,576551
2020-03-26,101,"Madison-Baraboo, WI",74403712,155,2,1054404
2020-03-26,102,"Marinette, WI-MI",4702746,3,0,112228
2020-03-26,103,"Mason City, IA",5551642,7,0,92091
2020-03-26,104,"McAllen-Edinburg-Pharr, TX",34687849,20,0,1180989
2020-03-26,105,"Memphis, TN-MS-AR",92910416,336,1,1735641
2020-03-26,106,"Miami-Fort Lauderdale-Miami Beach, FL",382849852,1380,6,6199860
2020-03-26,107,"Midland-Odessa, TX",50538679,12,2,330247
2020-03-26,108,"Milwaukee-Racine-Waukesha, WI",138670883,541,9,2243129
2020-03-26,109,"Minneapolis-St. Paul-St. Cloud, MN-WI",324183712,350,1,4369495
2020-03-26,110,"Minot, ND",4713817,7,0,71427
2020-03-26,111,"Missoula, MT",11654211,14,0,260126
2020-03-26,112,"Mobile-Daphne-Fairhope, AL",28637146,31,0,645535
2020-03-26,113,"Monroe-Bastrop, LA",12357286,29,1,288154
2020-03-26,114,"Montgomery-Alexander City, AL",23888609,48,0,550177
2020-03-26,115,"Myrtle Beach-Conway-Georgetown, SC",45797033,62,3,944660
2020-03-26,116,"Nashville-Davidson-Murfreesboro-Columbia, TN",162873409,541,2,2366696
2020-03-26,117,"New Orleans-Metairie-Bogalusa, LA",97282660,1752,67,1622143
2020-03-26,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",1056379303,21183,158,14979078
2020-03-26,119,"Oklahoma City-Shawnee, OK",98835296,140,5,1658115
2020-03-26,120,"Omaha-Council Bluffs-Fremont, NE-IA",64842488,82,0,902914
2020-03-26,121,"Orlando-The Villages, FL",230757210,350,5,4534911
2020-03-26,122,"Paducah, KY-IL",5887052,5,0,111070
2020-03-26,123,"Panama City-Lynn Haven, FL",10579526,5,0,243494
2020-03-26,124,"Pendleton-Hermiston, OR",5249809,4,0,109082
2020-03-26,125,"Pensacola-Ferry Pass-Brent, FL",35066236,66,1,684856
2020-03-26,126,"Peoria-Canton, IL",41158488,20,1,603234
2020-03-26,127,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD",497060935,1366,9,7053786
2020-03-26,128,"Phoenix-Mesa-Scottsdale, AZ",273146798,396,4,4691599
2020-03-26,129,"Pittsburgh-New Castle, PA",181405112,223,3,2792618
2020-03-26,130,"Portland-Lewiston-South Portland, ME",49290669,149,0,945531
2020-03-26,131,"Portland-Vancouver-Beaverton, OR-WA",205332350,340,15,3037191
2020-03-26,132,"Pueblo, CO",7947517,8,1,190428
2020-03-26,133,"Raleigh-Durham-Cary, NC",199305079,244,1,3053765
2020-03-26,134,"Rapid City, SD",6581571,2,0,126382
2020-03-26,135,"Redding, CA",13241366,7,1,288503
2020-03-26,136,"Reno-Sparks, NV",34550588,74,0,577479
2020-03-26,137,"Richmond, VA",83203085,78,3,1133126
2020-03-26,138,"Roanoke, VA",5973734,5,0,190336
2020-03-26,139,"Rochester-Batavia-Seneca Falls, NY",81507678,194,3,1406999
2020-03-26,140,"Sacramento-Arden-Arcade-Truckee, CA-NV",172276588,184,7,2719871
2020-03-26,141,"Salina, KS",416855,3,0,6373
2020-03-26,142,"Salt Lake City-Ogden-Clearfield, UT",159559379,389,1,2374106
2020-03-26,143,"San Angelo, TX",5704607,2,0,110224
2020-03-26,144,"San Antonio, TX",145262473,110,4,2239984
2020-03-26,145,"San Diego-Carlsbad-San Marcos, CA",245138815,341,3,3095313
2020-03-26,146,"San Jose-San Francisco-Oakland, CA",1071857169,1639,38,9607041
2020-03-26,147,"Santa Fe-Espanola, NM",9544424,28,0,246746
2020-03-26,148,"Sarasota-Bradenton-Venice, FL",88883664,201,6,1837395
2020-03-26,149,"Savannah-Hinesville-Fort Stewart, GA",36340316,52,0,665281
2020-03-26,151,"Scranton-Wilkes-Barre, PA",32558839,71,3,631533
2020-03-26,152,"Seattle-Tacoma-Olympia, WA",459885248,2863,139,4706664
2020-03-26,153,"Shreveport-Bossier City-Minden, LA",28255545,172,4,526238
2020-03-26,154,"Sioux City-Vermillion, IA-NE-SD",11628459,9,0,195766
2020-03-26,155,"Sioux Falls, SD",28383990,41,1,345914
2020-03-26,156,"South Bend-Mishawaka, IN-MI",37511308,41,1,691717
2020-03-26,157,"Spokane, WA",37505251,84,0,716143
2020-03-26,158,"Springfield, IL",19013290,11,1,345082
2020-03-26,159,"Springfield, MO",24465098,33,3,493448
2020-03-26,160,"St. Louis-St. Charles-Farmington, MO-IL",176382071,313,3,2867462
2020-03-26,161,"State College, PA",25715578,15,0,584142
2020-03-26,162,"Syracuse-Auburn, NY",103492270,194,2,2006611
2020-03-26,163,"Tallahassee, FL",21748569,27,1,420300
2020-03-26,164,"Tampa-St. Petersburg-Clearwater, FL",159002758,246,3,2783243
2020-03-26,165,"Texarkana, TX-Texarkana, AR",7921375,10,0,208438
2020-03-26,166,"Toledo-Fremont, OH",47557328,48,2,821426
2020-03-26,167,"Topeka, KS",16713146,13,0,342854
2020-03-26,168,"Traverse City, MI",9057197,9,0,198164
2020-03-26,169,"Tucson, AZ",51702867,79,0,1159029
2020-03-26,170,"Tulsa-Bartlesville, OK",69896650,91,2,1117738
2020-03-26,171,"Tupelo, MS",17907667,78,1,464708
2020-03-26,172,"Twin Falls, ID",6737408,84,2,121558
2020-03-26,173,"Virginia Beach-Norfolk-Newport News, VA-NC",94871176,61,1,1568999
2020-03-26,174,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",640487700,995,7,7347788
2020-03-26,175,"Waterloo-Cedar Falls, IA",9507241,7,0,172928
2020-03-26,176,"Wausau-Merrill, WI",20249896,8,1,366392
2020-03-26,177,"Wenatchee, WA",14934865,53,2,259852
2020-03-26,178,"Wichita Falls, TX",5975675,8,0,131500
2020-03-26,179,"Wichita-Winfield, KS",41716001,36,0,733298
2020-03-27,1,"Aberdeen, SD",2345444,3,0,38895
2020-03-27,2,"Abilene, TX",6747621,1,0,131506
2020-03-27,3,"Albany, GA",19026030,332,18,482428
2020-03-27,4,"Albany-Schenectady-Amsterdam, NY",84205194,539,4,1390886
2020-03-27,5,"Albuquerque, NM",43735608,102,0,915773
2020-03-27,6,"Alpena, MI",5178115,16,0,121330
2020-03-27,7,"Amarillo, TX",18193434,17,1,339506
2020-03-27,8,"Anchorage, AK",37827382,85,1,578554
2020-03-27,9,"Appleton-Oshkosh-Neenah, WI",44310433,17,0,693077
2020-03-27,10,"Asheville-Brevard, NC",21388525,27,0,429227
2020-03-27,11,"Atlanta-Sandy Springs-Gainesville, GA-AL",484769017,1570,39,6959740
2020-03-27,12,"Augusta-Richmond County, GA-SC",28197070,35,0,564873
2020-03-27,13,"Austin-Round Rock, TX",149122499,215,1,1775528
2020-03-27,14,"Bangor, ME",6785566,6,0,153923
2020-03-27,15,"Baton Rouge-Pierre Part, LA",56324998,280,8,824580
2020-03-27,16,"Beaumont-Port Arthur, TX",30681165,13,0,388745
2020-03-27,17,"Bend-Prineville, OR",9326898,18,0,157733
2020-03-27,18,"Billings, MT",13108314,31,0,220530
2020-03-27,19,"Birmingham-Hoover-Cullman, AL",88016410,343,0,1693604
2020-03-27,20,"Bismarck, ND",11265259,45,0,139323
2020-03-27,21,"Boise City-Nampa, ID",35109571,102,1,630492
2020-03-27,22,"Boston-Worcester-Manchester, MA-NH",679605300,2990,26,8251211
2020-03-27,23,"Buffalo-Niagara-Cattaraugus, NY",76640737,246,6,1336817
2020-03-27,24,"Burlington-South Burlington, VT",22453699,130,6,383579
2020-03-27,25,"Cape Girardeau-Jackson, MO-IL",8237610,16,0,182432
2020-03-27,26,"Casper, WY",22139653,49,0,269963
2020-03-27,27,"Cedar Rapids, IA",33059123,108,0,467487
2020-03-27,28,"Champaign-Urbana, IL",13136384,12,0,232109
2020-03-27,29,"Charleston, WV",31062026,39,0,654772
2020-03-27,30,"Charleston-North Charleston, SC",43741943,113,1,703499
2020-03-27,31,"Charlotte-Gastonia-Salisbury, NC-SC",193039344,352,1,2795704
2020-03-27,32,"Chicago-Naperville-Michigan City, IL-IN-WI",725768132,3025,35,10232324
2020-03-27,33,"Cincinnati-Middletown-Wilmington, OH-KY-IN",144503540,168,2,2160626
2020-03-27,34,"Clarksburg, WV+Morgantown, WV",15369423,32,0,279480
2020-03-27,35,"Cleveland-Akron-Elyria, OH",244620245,679,13,4525178
2020-03-27,36,"Colorado Springs, CO",40296147,171,8,706174
2020-03-27,37,"Columbia, MO",19808672,56,1,391961
2020-03-27,38,"Columbia-Newberry, SC",53334335,197,7,1059254
2020-03-27,39,"Columbus-Auburn-Opelika, GA-AL",21817301,64,0,426370
2020-03-27,40,"Columbus-Marion-Chillicothe, OH",148123863,222,3,2250009
2020-03-27,41,"Corpus Christi-Kingsville, TX",34878957,41,0,655331
2020-03-27,42,"Dallas-Fort Worth, TX",564671040,820,11,7481056
2020-03-27,43,"Davenport-Moline-Rock Island, IA-IL",27261286,15,0,470870
2020-03-27,44,"Dayton-Springfield-Greenville, OH",57125911,62,4,1120858
2020-03-27,45,"Denver-Aurora-Boulder, CO",319192386,1422,20,4061299
2020-03-27,46,"Des Moines-Newton-Pella, IA",68865263,62,1,931547
2020-03-27,47,"Detroit-Warren-Flint, MI",379507271,3473,87,6800885
2020-03-27,48,"Dothan-Enterprise-Ozark, AL",6211918,6,0,139312
2020-03-27,49,"Dover, DE",36034903,71,1,581665
2020-03-27,50,"Duluth, MN-WI",13758014,10,0,244385
2020-03-27,51,"El Paso, TX",39928758,46,0,1009880
2020-03-27,52,"Erie, PA",17525966,9,0,411146
2020-03-27,53,"Eugene-Springfield, OR",33362914,23,1,745301
2020-03-27,54,"Evansville, IN-KY",32441003,39,1,590647
2020-03-27,55,"Fargo-Wahpeton, ND-MN",15259156,17,1,218696
2020-03-27,56,"Farmington, NM",9429972,31,0,182221
2020-03-27,57,"Fayetteville-Springdale-Rogers, AR-MO",27182920,43,0,511657
2020-03-27,58,"Flagstaff, AZ",7718197,41,2,134421
2020-03-27,59,"Fort Smith, AR-OK",9516258,6,0,241237
2020-03-27,60,"Fort Wayne-Huntington-Auburn, IN",36604249,32,1,647588
2020-03-27,61,"Fresno-Madera, CA",79894095,67,1,1676476
2020-03-27,62,"Gainesville, FL",19505791,66,0,425739
2020-03-27,63,"Grand Forks, ND-MN",1084094,4,0,22570
2020-03-27,64,"Grand Rapids-Muskegon-Holland, MI",101889500,105,4,1917002
2020-03-27,65,"Great Falls, MT",5271375,13,0,102747
2020-03-27,66,"Greensboro-Winston-Salem-High Point, NC",81308324,68,0,1437548
2020-03-27,67,"Greenville, NC",30322168,31,0,644510
2020-03-27,68,"Greenville-Spartanburg-Anderson, SC",65376017,105,1,1240194
2020-03-27,69,"Gulfport-Biloxi-Pascagoula, MS",19421443,68,2,393280
2020-03-27,70,"Harrisburg-Carlisle-Lebanon, PA",116607234,128,0,2058682
2020-03-27,72,"Hartford-West Hartford-Willimantic, CT",158689616,399,10,2297806
2020-03-27,73,"Helena, MT",12330736,65,0,229344
2020-03-27,74,"Honolulu, HI",83038034,99,0,1205377
2020-03-27,75,"Houston-Baytown-Huntsville, TX",519578169,532,4,6624037
2020-03-27,76,"Huntsville-Decatur, AL",51674814,127,3,1105409
2020-03-27,77,"Idaho Falls-Blackfoot, ID",6990165,10,0,209732
2020-03-27,78,"Indianapolis-Anderson-Columbus, IN",200755562,763,20,3145670
2020-03-27,79,"Jacksonville, FL",95601323,205,9,1666494
2020-03-27,80,"Jackson-Yazoo City, MS",57681460,268,3,1455762
2020-03-27,81,"Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA",21679442,31,0,511630
2020-03-27,82,"Jonesboro, AR",8910221,19,0,248749
2020-03-27,83,"Joplin, MO",12342906,16,0,303097
2020-03-27,84,"Kansas City-Overland Park-Kansas City, MO-KS",148393942,232,5,2370657
2020-03-27,85,"Kearney, NE",13083789,14,1,212300
2020-03-27,86,"Kennewick-Richland-Pasco, WA",29689476,130,7,559430
2020-03-27,87,"Killeen-Temple-Fort Hood, TX",34143871,61,1,661779
2020-03-27,88,"Knoxville-Sevierville-La Follette, TN",55572948,73,0,1112280
2020-03-27,89,"La Crosse, WI-MN",9818333,16,0,159311
2020-03-27,90,"Lafayette-Acadiana, LA",37304539,126,5,849653
2020-03-27,91,"Lake Charles-Jennings, LA",20468226,34,1,338114
2020-03-27,92,"Las Vegas-Paradise-Pahrump, NV",137563388,456,10,2379679
2020-03-27,93,"Lewiston, ID-WA",2694267,5,1,55532
2020-03-27,94,"Lexington-Fayette-Frankfort-Richmond, KY",44435705,99,3,886541
2020-03-27,95,"Lincoln, NE",19442761,5,0,292655
2020-03-27,96,"Little Rock-North Little Rock-Pine Bluff, AR",62838971,301,3,1330392
2020-03-27,97,"Los Angeles-Long Beach-Riverside, CA",1412565611,2305,45,19833685
2020-03-27,98,"Louisville-Elizabethtown-Scottsburg, KY-IN",78912625,124,5,1358328
2020-03-27,99,"Lubbock-Levelland, TX",22825566,40,0,376095
2020-03-27,100,"Macon-Warner Robins-Fort Valley, GA",25221494,50,1,560051
2020-03-27,101,"Madison-Baraboo, WI",75109366,213,4,1072425
2020-03-27,102,"Marinette, WI-MI",8292131,5,0,180145
2020-03-27,103,"Mason City, IA",5551642,9,0,92091
2020-03-27,104,"McAllen-Edinburg-Pharr, TX",36854229,34,0,1264091
2020-03-27,105,"Memphis, TN-MS-AR",92910416,394,1,1735641
2020-03-27,106,"Miami-Fort Lauderdale-Miami Beach, FL",382849852,1809,18,6199860
2020-03-27,107,"Midland-Odessa, TX",50538679,16,2,330247
2020-03-27,108,"Milwaukee-Racine-Waukesha, WI",138670883,638,13,2243129
2020-03-27,109,"Minneapolis-St. Paul-St. Cloud, MN-WI",327130184,408,3,4439799
2020-03-27,110,"Minot, ND",4713817,7,0,71427
2020-03-27,111,"Missoula, MT",12466248,19,1,288872
2020-03-27,112,"Mobile-Daphne-Fairhope, AL",29908141,35,1,683854
2020-03-27,113,"Monroe-Bastrop, LA",12357286,43,1,288154
2020-03-27,114,"Montgomery-Alexander City, AL",23888609,54,0,550177
2020-03-27,115,"Myrtle Beach-Conway-Georgetown, SC",45797033,73,4,944660
2020-03-27,116,"Nashville-Davidson-Murfreesboro-Columbia, TN",163618917,632,2,2385862
2020-03-27,117,"New Orleans-Metairie-Bogalusa, LA",97282660,2066,98,1622143
2020-03-27,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",1056379303,26000,202,14979078
2020-03-27,119,"Oklahoma City-Shawnee, OK",99714833,173,5,1687715
2020-03-27,120,"Omaha-Council Bluffs-Fremont, NE-IA",65544331,95,1,919339
2020-03-27,121,"Orlando-The Villages, FL",230757210,474,6,4534911
2020-03-27,122,"Paducah, KY-IL",5887052,5,0,111070
2020-03-27,123,"Panama City-Lynn Haven, FL",10579526,6,0,243494
2020-03-27,124,"Pendleton-Hermiston, OR",6368131,6,0,120255
2020-03-27,125,"Pensacola-Ferry Pass-Brent, FL",35066236,80,1,684856
2020-03-27,126,"Peoria-Canton, IL",41158488,25,1,603234
2020-03-27,127,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD",497060935,1769,16,7053786
2020-03-27,128,"Phoenix-Mesa-Scottsdale, AZ",273146798,513,5,4691599
2020-03-27,129,"Pittsburgh-New Castle, PA",182833678,279,3,2823294
2020-03-27,130,"Portland-Lewiston-South Portland, ME",49290669,159,1,945531
2020-03-27,131,"Portland-Vancouver-Beaverton, OR-WA",207035212,457,17,3097608
2020-03-27,132,"Pueblo, CO",7947517,11,2,190428
2020-03-27,133,"Raleigh-Durham-Cary, NC",200781885,307,2,3093229
2020-03-27,134,"Rapid City, SD",7932607,7,0,160091
2020-03-27,135,"Redding, CA",13241366,8,1,288503
2020-03-27,136,"Reno-Sparks, NV",34550588,82,0,577479
2020-03-27,137,"Richmond, VA",83203085,81,3,1133126
2020-03-27,138,"Roanoke, VA",13425091,6,0,287368
2020-03-27,139,"Rochester-Batavia-Seneca Falls, NY",81507678,229,4,1406999
2020-03-27,140,"Sacramento-Arden-Arcade-Truckee, CA-NV",173997635,261,8,2741290
2020-03-27,141,"Salina, KS",733277,5,0,15159
2020-03-27,142,"Salt Lake City-Ogden-Clearfield, UT",161706985,455,1,2406694
2020-03-27,143,"San Angelo, TX",5704607,2,0,110224
2020-03-27,144,"San Antonio, TX",146170968,145,6,2266389
2020-03-27,145,"San Diego-Carlsbad-San Marcos, CA",245138815,417,5,3095313
2020-03-27,146,"San Jose-San Francisco-Oakland, CA",1071857169,1869,44,9607041
2020-03-27,147,"Santa Fe-Espanola, NM",9544424,41,0,246746
2020-03-27,148,"Sarasota-Bradenton-Venice, FL",88883664,266,8,1837395
2020-03-27,149,"Savannah-Hinesville-Fort Stewart, GA",36340316,67,0,665281
2020-03-27,150,"Scotts Bluff, NE",603618,1,0,13249
2020-03-27,151,"Scranton-Wilkes-Barre, PA",32558839,97,4,631533
2020-03-27,152,"Seattle-Tacoma-Olympia, WA",459885248,3342,162,4706664
2020-03-27,153,"Shreveport-Bossier City-Minden, LA",28255545,206,5,526238
2020-03-27,154,"Sioux City-Vermillion, IA-NE-SD",12958628,12,0,210165
2020-03-27,155,"Sioux Falls, SD",28519725,46,1,348624
2020-03-27,156,"South Bend-Mishawaka, IN-MI",45816346,64,1,879332
2020-03-27,157,"Spokane, WA",37505251,107,1,716143
2020-03-27,158,"Springfield, IL",19013290,11,1,345082
2020-03-27,159,"Springfield, MO",28007664,44,3,615381
2020-03-27,160,"St. Louis-St. Charles-Farmington, MO-IL",177550315,414,5,2920028
2020-03-27,161,"State College, PA",25715578,17,0,584142
2020-03-27,162,"Syracuse-Auburn, NY",103492270,250,3,2006611
2020-03-27,163,"Tallahassee, FL",21748569,40,1,420300
2020-03-27,164,"Tampa-St. Petersburg-Clearwater, FL",159002758,293,4,2783243
2020-03-27,165,"Texarkana, TX-Texarkana, AR",7921375,12,0,208438
2020-03-27,166,"Toledo-Fremont, OH",49740939,72,2,864124
2020-03-27,167,"Topeka, KS",18187441,20,0,376285
2020-03-27,168,"Traverse City, MI",9057197,11,1,198164
2020-03-27,169,"Tucson, AZ",51702867,106,4,1159029
2020-03-27,170,"Tulsa-Bartlesville, OK",73030995,122,3,1210562
2020-03-27,171,"Tupelo, MS",17907667,88,2,464708
2020-03-27,172,"Twin Falls, ID",6737408,102,2,121558
2020-03-27,173,"Virginia Beach-Norfolk-Newport News, VA-NC",94871176,75,1,1568999
2020-03-27,174,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",640487700,1244,9,7347788
2020-03-27,175,"Waterloo-Cedar Falls, IA",10274895,10,0,187795
2020-03-27,176,"Wausau-Merrill, WI",20453411,13,2,372308
2020-03-27,177,"Wenatchee, WA",14934865,68,3,259852
2020-03-27,178,"Wichita Falls, TX",5975675,15,0,131500
2020-03-27,179,"Wichita-Winfield, KS",45389188,49,0,797162
2020-03-28,1,"Aberdeen, SD",2475759,4,0,43048
2020-03-28,2,"Abilene, TX",6747621,2,0,131506
2020-03-28,3,"Albany, GA",19026030,367,29,482428
2020-03-28,4,"Albany-Schenectady-Amsterdam, NY",84205194,596,5,1390886
2020-03-28,5,"Albuquerque, NM",43735608,113,1,915773
2020-03-28,6,"Alpena, MI",5178115,24,0,121330
2020-03-28,7,"Amarillo, TX",18193434,18,1,339506
2020-03-28,8,"Anchorage, AK",37827382,102,1,578554
2020-03-28,9,"Appleton-Oshkosh-Neenah, WI",44310433,19,1,693077
2020-03-28,10,"Asheville-Brevard, NC",21819224,35,0,447471
2020-03-28,11,"Atlanta-Sandy Springs-Gainesville, GA-AL",489366314,1735,46,7113881
2020-03-28,12,"Augusta-Richmond County, GA-SC",28197070,39,0,564873
2020-03-28,13,"Austin-Round Rock, TX",150064925,218,1,1813594
2020-03-28,14,"Bangor, ME",6785566,10,0,153923
